"","gene_id","gene_name","gene_length"
"1839066","ENSMUSG00000112952","Gm48336",2973
"1839070","ENSMUSG00000112953","Gm47984",572
"1839073","ENSMUSG00000112954","Gm49732",1443
"1839083","ENSMUSG00000112955","Gm48889",2644
"1839086","ENSMUSG00000112956","Gm48645",109
"1839089","ENSMUSG00000112957","4930547H16Rik",907
"1839093","ENSMUSG00000112958","Gm47443",101
"1839096","ENSMUSG00000112959","Gm32834",736
"1839104","ENSMUSG00000112960","Gm47254",202
"1839107","ENSMUSG00000112961","Gm48576",148
"1839110","ENSMUSG00000112962","Gm31711",196
"1839113","ENSMUSG00000112963","Gm6093",3408
"1839122","ENSMUSG00000112964","E430024I08Rik",4631
"1839163","ENSMUSG00000112965","Gm34278",622
"1839170","ENSMUSG00000112966","Gm18499",1021
"1839173","ENSMUSG00000112967","4930428E07Rik",4055
"1839190","ENSMUSG00000112968","Gm48530",355
"1839194","ENSMUSG00000112969","Gm48496",256
"1839197","ENSMUSG00000112970","Gm49370",135
"1839200","ENSMUSG00000112971","Gm33682",256
"1839204","ENSMUSG00000112972","Gm48417",3845
"1839207","ENSMUSG00000112973","Gm48520",148
"1839210","ENSMUSG00000112974","Gm18026",727
"1839213","ENSMUSG00000112975","Gm21297",126
"1839216","ENSMUSG00000112976","Gm2654",1592
"1839219","ENSMUSG00000112977","Gm34081",690
"1839226","ENSMUSG00000112978","Gm18601",634
"1839230","ENSMUSG00000112979","Gm8634",1367
"1839234","ENSMUSG00000112980","D430020J02Rik",2941
"1839238","ENSMUSG00000112981","5033424D13Rik",648
"1839241","ENSMUSG00000112982","Gm21007",326
"1839244","ENSMUSG00000112983","Gm32939",843
"1839248","ENSMUSG00000112984","Gm48419",2884
"1839253","ENSMUSG00000112985","Gm48556",454
"1839258","ENSMUSG00000112986","Gm2123",2836
"1839261","ENSMUSG00000112987","Gm5954",495
"1839265","ENSMUSG00000112988","Gm35298",430
"1839269","ENSMUSG00000112989","Gm48143",751
"1839273","ENSMUSG00000112990","Gm47372",3544
"1839276","ENSMUSG00000112991","Gm36635",1332
"1839281","ENSMUSG00000112992","Gm47869",163
"1839284","ENSMUSG00000112993","Gm48030",105
"1839287","ENSMUSG00000112994","Gm46312",420
"1839291","ENSMUSG00000112995","Gm47977",555
"1839295","ENSMUSG00000112996","Gm48064",105
"1839298","ENSMUSG00000112997","Gm49386",126
"1839301","ENSMUSG00000112998","Gm47656",2365
"1839304","ENSMUSG00000112999","9530050K03Rik",1299
"1839307","ENSMUSG00000113000","Gm6049",458
"1839310","ENSMUSG00000113001","Gm40538",578
"1839316","ENSMUSG00000113002","Gm48620",408
"1839320","ENSMUSG00000113003","Gm47138",3370
"1839323","ENSMUSG00000113004","Gm47951",3737
"1839326","ENSMUSG00000113005","Gm34408",655
"1839332","ENSMUSG00000113006","Gm48316",293
"1839336","ENSMUSG00000113007","Gm8700",3054
"1839342","ENSMUSG00000113008","Gm48171",327
"1839346","ENSMUSG00000113009","3732407C23Rik",3540
"1839349","ENSMUSG00000113010","Gm34084",1298
"1839355","ENSMUSG00000113011","Gm1995",2602
"1839358","ENSMUSG00000113012","Gm47196",2209
"1839361","ENSMUSG00000113013","Gm47833",415
"1839366","ENSMUSG00000113014","Selenok-ps8",280
"1839369","ENSMUSG00000113015","Gm6296",943
"1839372","ENSMUSG00000113016","Gm47916",504
"1839377","ENSMUSG00000113017","Gm46401",1303
"1839388","ENSMUSG00000113018","Gm9318",438
"1839391","ENSMUSG00000113019","Gm47467",395
"1839397","ENSMUSG00000113020","Gm48063",2517
"1839400","ENSMUSG00000113021","Gm48440",357
"1839403","ENSMUSG00000113022","Gm9544",2482
"1839406","ENSMUSG00000113023","Gm47686",485
"1839409","ENSMUSG00000113024","Gm48502",2871
"1839412","ENSMUSG00000113025","Gm49363",474
"1839415","ENSMUSG00000113026","Gm48669",170
"1839418","ENSMUSG00000113027","Gm7040",443
"1839423","ENSMUSG00000113028","Gm18065",526
"1839426","ENSMUSG00000113029","Gm40578",1068
"1839436","ENSMUSG00000113030","Gm48778",558
"1839443","ENSMUSG00000113031","Gm34552",636
"1839448","ENSMUSG00000113032","Gm47578",6046
"1839452","ENSMUSG00000113033","Gm47799",224
"1839456","ENSMUSG00000113034","Gm47812",116
"1839459","ENSMUSG00000113035","5830428M24Rik",2790
"1839476","ENSMUSG00000113036","Gm47021",478
"1839479","ENSMUSG00000113037","Gm36550",416
"1839484","ENSMUSG00000113038","Gm48491",580
"1839488","ENSMUSG00000113039","Gm9265",580
"1839493","ENSMUSG00000113040","Gm9249",578
"1839498","ENSMUSG00000113041","Gm48302",1884
"1839501","ENSMUSG00000113042","Gm47188",1361
"1839504","ENSMUSG00000113043","Gm7753",867
"1839508","ENSMUSG00000113044","Gm47149",189
"1839511","ENSMUSG00000113045","Gm48621",1262
"1839514","ENSMUSG00000113046","Gm48579",307
"1839517","ENSMUSG00000113047","Gm47469",1920
"1839531","ENSMUSG00000113048","Gm48347",125
"1839534","ENSMUSG00000113049","Gm48544",2394
"1839538","ENSMUSG00000113050","Gm8016",1575
"1839543","ENSMUSG00000113051","Gm47672",246
"1839546","ENSMUSG00000113052","Gm31513",684
"1839550","ENSMUSG00000113053","Gm18262",1946
"1839553","ENSMUSG00000113054","Gm47514",634
"1839559","ENSMUSG00000113055","Gm48700",4275
"1839562","ENSMUSG00000113056","6030440G07Rik",1090
"1839567","ENSMUSG00000113057","Gm48812",664
"1839571","ENSMUSG00000113058","Gm48311",629
"1839576","ENSMUSG00000113059","Gm46344",887
"1839579","ENSMUSG00000113060","Gm48041",120
"1839582","ENSMUSG00000113061","Rps18-ps5",607
"1839590","ENSMUSG00000113062","Gm48895",394
"1839593","ENSMUSG00000113063","Gm34667",1258
"1839598","ENSMUSG00000113064","Gm40394",633
"1839604","ENSMUSG00000113065","Gm48870",4024
"1839607","ENSMUSG00000113066","Gm47217",159
"1839610","ENSMUSG00000113067","Gm47166",1709
"1839613","ENSMUSG00000113068","Gm48133",489
"1839617","ENSMUSG00000113069","Gm48541",3628
"1839620","ENSMUSG00000113070","Gm48420",600
"1839623","ENSMUSG00000113071","Gm6353",1051
"1839626","ENSMUSG00000113072","Gm47820",594
"1839629","ENSMUSG00000113073","Gm48261",3856
"1839632","ENSMUSG00000113074","Gm3772",1887
"1839637","ENSMUSG00000113075","Rpl7a-ps1",793
"1839640","ENSMUSG00000113076","Gm47088",1639
"1839643","ENSMUSG00000113077","Gm49379",167
"1839646","ENSMUSG00000113078","Gm48734",2289
"1839649","ENSMUSG00000113079","Gm48709",1263
"1839653","ENSMUSG00000113080","Gm48928",547
"1839656","ENSMUSG00000113081","Gm3333",1311
"1839665","ENSMUSG00000113082","D730050B12Rik",585
"1839671","ENSMUSG00000113083","Gm48513",405
"1839674","ENSMUSG00000113084","A030003K21Rik",830
"1839682","ENSMUSG00000113085","Gm47383",108
"1839685","ENSMUSG00000113086","Gm47376",690
"1839689","ENSMUSG00000113087","4930473H19Rik",1211
"1839697","ENSMUSG00000113088","Gm36757",3556
"1839701","ENSMUSG00000113089","Gm46997",217
"1839704","ENSMUSG00000113090","Gm48190",3592
"1839711","ENSMUSG00000113091","Gm9279",1606
"1839714","ENSMUSG00000113092","Gm34662",778
"1839721","ENSMUSG00000113093","Gm36862",1654
"1839741","ENSMUSG00000113094","Gm47447",977
"1839745","ENSMUSG00000113095","Gm7969",2884
"1839750","ENSMUSG00000113096","Gm40884",541
"1839754","ENSMUSG00000113097","Gm47959",933
"1839762","ENSMUSG00000113098","Gm2912",1799
"1839767","ENSMUSG00000113099","Gm34016",1384
"1839773","ENSMUSG00000113100","Gm48754",3661
"1839777","ENSMUSG00000113101","Gm33424",257
"1839781","ENSMUSG00000113102","A930040O22Rik",973
"1839784","ENSMUSG00000113103","Gm48389",229
"1839787","ENSMUSG00000113104","Gm47806",1127
"1839791","ENSMUSG00000113105","Gm47371",222
"1839795","ENSMUSG00000113106","Gm47139",2158
"1839798","ENSMUSG00000113107","Gm3338",269
"1839801","ENSMUSG00000113108","Gm47832",402
"1839805","ENSMUSG00000113109","Gm7712",1832
"1839811","ENSMUSG00000113110","Gm48528",494
"1839814","ENSMUSG00000113111","Gm7754",2064
"1839818","ENSMUSG00000113112","Gm8725",1333
"1839821","ENSMUSG00000113113","Gm2614",403
"1839824","ENSMUSG00000113114","Gm47846",183
"1839828","ENSMUSG00000113115","4930480M12Rik",550
"1839833","ENSMUSG00000113116","Gm47878",307
"1839836","ENSMUSG00000113117","Gm2544",756
"1839844","ENSMUSG00000113118","Gm3829",619
"1839847","ENSMUSG00000113119","Gm48883",1832
"1839850","ENSMUSG00000113120","E330035G20Rik",4124
"1839858","ENSMUSG00000113121","Gm35161",1093
"1839869","ENSMUSG00000113122","Gm48644",170
"1839873","ENSMUSG00000113123","Gm40864",734
"1839884","ENSMUSG00000113124","Gm47193",500
"1839888","ENSMUSG00000113125","Gm47650",322
"1839891","ENSMUSG00000113126","Gm47588",3850
"1839894","ENSMUSG00000113127","Gm48154",488
"1839897","ENSMUSG00000113128","Gm47813",1040
"1839900","ENSMUSG00000113129","Gm21569",2036
"1839904","ENSMUSG00000113130","Gm47721",1408
"1839907","ENSMUSG00000113131","Gm48290",372
"1839910","ENSMUSG00000113132","Gm9231",1009
"1839913","ENSMUSG00000113133","Gm21039",2012
"1839917","ENSMUSG00000113134","Gm18795",3237
"1839952","ENSMUSG00000113135","Gm48170",478
"1839957","ENSMUSG00000113136","Gm19951",1328
"1839961","ENSMUSG00000113137","Gm7511",450
"1839964","ENSMUSG00000113138","Gm47177",272
"1839968","ENSMUSG00000113139","Gm48011",407
"1839971","ENSMUSG00000113140","Gm48624",2810
"1839974","ENSMUSG00000113141","Gm47748",342
"1839977","ENSMUSG00000113142","Gm18114",523
"1839980","ENSMUSG00000113143","Ly6e-ps1",367
"1839983","ENSMUSG00000113144","Gm2754",589
"1839986","ENSMUSG00000113145","Vmn2r-ps95",2316
"1839993","ENSMUSG00000113146","Gm47406",1141
"1839996","ENSMUSG00000113147","Gm47207",413
"1840002","ENSMUSG00000113148","Gm48456",368
"1840006","ENSMUSG00000113149","Gm49383",1147
"1840018","ENSMUSG00000113150","Gm18263",1928
"1840021","ENSMUSG00000113151","Gm48690",313
"1840024","ENSMUSG00000113152","Gm48422",2706
"1840028","ENSMUSG00000113153","Gm48367",331
"1840031","ENSMUSG00000113154","Gm48713",2846
"1840034","ENSMUSG00000113155","Gm48354",148
"1840037","ENSMUSG00000113156","Gm48223",306
"1840041","ENSMUSG00000113157","Gm48693",725
"1840045","ENSMUSG00000113158","Gm31447",384
"1840050","ENSMUSG00000113159","Gm48771",1904
"1840053","ENSMUSG00000113160","Gm47440",105
"1840056","ENSMUSG00000113161","Gm47457",4475
"1840059","ENSMUSG00000113162","Gm47554",603
"1840062","ENSMUSG00000113163","Olfr335-ps",939
"1840067","ENSMUSG00000113164","4930559C10Rik",649
"1840073","ENSMUSG00000113165","Gm47863",2173
"1840076","ENSMUSG00000113166","Gm19047",1099
"1840079","ENSMUSG00000113167","Gm48482",2533
"1840082","ENSMUSG00000113168","Gm7614",328
"1840085","ENSMUSG00000113169","Gm6171",645
"1840088","ENSMUSG00000113170","Gm36839",2093
"1840092","ENSMUSG00000113171","Gm48359",134
"1840095","ENSMUSG00000113172","Gm47836",4322
"1840098","ENSMUSG00000113173","Gm48221",1268
"1840102","ENSMUSG00000113174","Gm9292",710
"1840107","ENSMUSG00000113175","Gm9973",4257
"1840125","ENSMUSG00000113177","Gm7214",272
"1840128","ENSMUSG00000113178","Mylf-ps",421
"1840131","ENSMUSG00000113179","1700030L22Rik",865
"1840139","ENSMUSG00000113180","Gm46998",330
"1840142","ENSMUSG00000113181","Gm47954",520
"1840145","ENSMUSG00000113182","Gm20102",220
"1840148","ENSMUSG00000113183","Gm47664",1340
"1840151","ENSMUSG00000113184","Gm49654",2223
"1840154","ENSMUSG00000113185","Gm47127",1228
"1840158","ENSMUSG00000113186","A330076C08Rik",6641
"1840168","ENSMUSG00000113187","Gm5955",219
"1840171","ENSMUSG00000113188","Gm35638",652
"1840174","ENSMUSG00000113189","B020018J22Rik",3223
"1840179","ENSMUSG00000113190","Gm47545",523
"1840183","ENSMUSG00000113191","Gm48343",211
"1840186","ENSMUSG00000113192","Gm18032",538
"1840189","ENSMUSG00000113193","Gm40576",1152
"1840197","ENSMUSG00000113194","Gm47998",387
"1840200","ENSMUSG00000113195","Gm48586",2058
"1840203","ENSMUSG00000113196","D230049E03Rik",4251
"1840206","ENSMUSG00000113197","Gm48318",148
"1840209","ENSMUSG00000113198","Gm6988",375
"1840212","ENSMUSG00000113199","Gm9229",126
"1840215","ENSMUSG00000113200","Gm48632",2742
"1840218","ENSMUSG00000113201","Gm21936",435
"1840224","ENSMUSG00000113202","Gm48291",319
"1840227","ENSMUSG00000113203","Gm47587",738
"1840231","ENSMUSG00000113204","Gm46430",5899
"1840296","ENSMUSG00000113205","Gm48525",127
"1840299","ENSMUSG00000113206","Gm3742",1391
"1840303","ENSMUSG00000113207","Cbx3-ps5",544
"1840306","ENSMUSG00000113208","Gm48421",489
"1840311","ENSMUSG00000113209","1700081N11Rik",688
"1840318","ENSMUSG00000113210","4930474N09Rik",1176
"1840322","ENSMUSG00000113211","4921525O09Rik",3747
"1840335","ENSMUSG00000113212","Gm47435",367
"1840338","ENSMUSG00000113213","Gm19540",810
"1840344","ENSMUSG00000113214","Gm48010",441
"1840348","ENSMUSG00000113215","Gm18749",692
"1840351","ENSMUSG00000113216","Gm40841",4254
"1840363","ENSMUSG00000113217","Gm47187",229
"1840366","ENSMUSG00000113218","4933409F18Rik",2152
"1840382","ENSMUSG00000113219","Gm17890",757
"1840385","ENSMUSG00000113220","Gm35208",1411
"1840392","ENSMUSG00000113221","Gm18880",1541
"1840395","ENSMUSG00000113222","Gm48557",554
"1840398","ENSMUSG00000113223","Gm48147",351
"1840401","ENSMUSG00000113224","Gm48444",573
"1840406","ENSMUSG00000113225","Gm36074",591
"1840412","ENSMUSG00000113226","Gm47808",5165
"1840418","ENSMUSG00000113227","4933433N18Rik",1220
"1840422","ENSMUSG00000113228","4930471E15Rik",626
"1840426","ENSMUSG00000113229","Gm18442",639
"1840429","ENSMUSG00000113230","Gm48101",121
"1840432","ENSMUSG00000113231","Gm5189",261
"1840435","ENSMUSG00000113232","Gm48494",264
"1840438","ENSMUSG00000113233","Gm31063",580
"1840444","ENSMUSG00000113234","Gm49330",126
"1840447","ENSMUSG00000113235","Gm47872",720
"1840457","ENSMUSG00000113236","Gm40548",644
"1840461","ENSMUSG00000113237","Gm6109",348
"1840464","ENSMUSG00000113238","Gm47251",794
"1840468","ENSMUSG00000113239","Gm18388",557
"1840471","ENSMUSG00000113240","Gm48338",246
"1840474","ENSMUSG00000113241","Gm40663",1893
"1840486","ENSMUSG00000113242","Gm48016",181
"1840489","ENSMUSG00000113243","Gm36525",638
"1840496","ENSMUSG00000113244","Gm31218",3053
"1840504","ENSMUSG00000113245","Gm48574",910
"1840507","ENSMUSG00000113246","Gm36752",1546
"1840512","ENSMUSG00000113247","Gm30155",339
"1840515","ENSMUSG00000113248","Gm18338",560
"1840518","ENSMUSG00000113249","Gm33312",332
"1840522","ENSMUSG00000113250","Gm48585",2009
"1840525","ENSMUSG00000113251","Gm18363",730
"1840528","ENSMUSG00000113252","Gm33489",673
"1840533","ENSMUSG00000113253","Gm48241",153
"1840536","ENSMUSG00000113254","Gm272",919
"1840539","ENSMUSG00000113255","Tes3-ps",3272
"1840547","ENSMUSG00000113256","Gm48527",256
"1840550","ENSMUSG00000113257","Gm30409",229
"1840554","ENSMUSG00000113258","Gm7446",1240
"1840557","ENSMUSG00000113259","Gm35190",695
"1840565","ENSMUSG00000113260","Gm19428",2924
"1840577","ENSMUSG00000113261","Gm47404",2705
"1840581","ENSMUSG00000113262","Gm48551",1970
"1840608","ENSMUSG00000113263","Gm4811",1220
"1840611","ENSMUSG00000113264","Gm19095",730
"1840614","ENSMUSG00000113265","Gm30198",824
"1840619","ENSMUSG00000113266","Gm19563",270
"1840622","ENSMUSG00000113267","Gm47969",1015
"1840630","ENSMUSG00000113268","4930477G07Rik",947
"1840637","ENSMUSG00000113269","Gm47494",3487
"1840640","ENSMUSG00000113270","Gm48235",769
"1840643","ENSMUSG00000113271","Gm40653",1387
"1840668","ENSMUSG00000113272","Gm34809",1393
"1840682","ENSMUSG00000113273","Gm48423",2884
"1840687","ENSMUSG00000113274","Gm41002",312
"1840692","ENSMUSG00000113275","Tubb2a-ps2",1339
"1840695","ENSMUSG00000113276","Gm33630",2071
"1840701","ENSMUSG00000113277","Gm18116",537
"1840704","ENSMUSG00000113278","Gm33016",677
"1840709","ENSMUSG00000113279","Gm47470",109
"1840712","ENSMUSG00000113280","Gm21559",855
"1840715","ENSMUSG00000113281","Gm11360",262
"1840718","ENSMUSG00000113282","Gm20368",301
"1840722","ENSMUSG00000113283","Gm35890",564
"1840727","ENSMUSG00000113284","Gm48213",910
"1840731","ENSMUSG00000113285","Gm36128",2944
"1840761","ENSMUSG00000113286","Gm18627",2018
"1840765","ENSMUSG00000113287","Gm40853",582
"1840770","ENSMUSG00000113288","Gm47982",2340
"1840773","ENSMUSG00000113289","Gm48044",114
"1840776","ENSMUSG00000113290","A530058O07Rik",3364
"1840779","ENSMUSG00000113291","Gm19001",1651
"1840782","ENSMUSG00000113292","Gm18413",655
"1840785","ENSMUSG00000113293","Gm48688",148
"1840788","ENSMUSG00000113294","Gm49326",126
"1840791","ENSMUSG00000113295","Gm49357",378
"1840796","ENSMUSG00000113296","Gm48032",105
"1840799","ENSMUSG00000113297","Rpl17-ps6",532
"1840802","ENSMUSG00000113298","Gm48559",317
"1840806","ENSMUSG00000113299","Gm35618",1606
"1840814","ENSMUSG00000113300","Gm49371",1464
"1840819","ENSMUSG00000113301","Gm48103",132
"1840822","ENSMUSG00000113302","Gm32219",1819
"1840829","ENSMUSG00000113303","4930423D22Rik",1674
"1840832","ENSMUSG00000113304","Gm48618",368
"1840838","ENSMUSG00000113305","Gm47811",365
"1840841","ENSMUSG00000113306","Mif-ps7",327
"1840844","ENSMUSG00000113307","Gm48516",151
"1840847","ENSMUSG00000113308","Gm48445",193
"1840850","ENSMUSG00000113309","Gm48408",1131
"1840853","ENSMUSG00000113310","Gm47884",1120
"1840856","ENSMUSG00000113311","Gm47428",661
"1840860","ENSMUSG00000113312","Gm48052",293
"1840864","ENSMUSG00000113313","Gm32036",2638
"1840869","ENSMUSG00000113314","Gm2721",1842
"1840879","ENSMUSG00000113315","Gm8227",571
"1840882","ENSMUSG00000113316","Gm48253",1279
"1840885","ENSMUSG00000113317","Gm48573",177
"1840889","ENSMUSG00000113318","Gm18113",303
"1840893","ENSMUSG00000113319","Gm9628",725
"1840900","ENSMUSG00000113320","Gm47515",626
"1840904","ENSMUSG00000113321","Gm8075",722
"1840914","ENSMUSG00000113322","Gm48492",2705
"1840918","ENSMUSG00000113323","Gm18625",271
"1840921","ENSMUSG00000113324","Gm48819",1477
"1840925","ENSMUSG00000113325","Gm48080",153
"1840928","ENSMUSG00000113326","Gm47586",2028
"1840931","ENSMUSG00000113327","Gm48615",289
"1840934","ENSMUSG00000113328","Gm47260",3105
"1840937","ENSMUSG00000113329","4930555G21Rik",537
"1840942","ENSMUSG00000113330","Gm34237",1257
"1840952","ENSMUSG00000113331","3110009F21Rik",1625
"1840957","ENSMUSG00000113332","Gm9259",575
"1840962","ENSMUSG00000113333","Gm19011",808
"1840965","ENSMUSG00000113334","D030007L05Rik",1871
"1840969","ENSMUSG00000113335","Gm48296",695
"1840972","ENSMUSG00000113336","Gm16497",3010
"1840983","ENSMUSG00000113337","Gm19220",803
"1840986","ENSMUSG00000113338","A530046M15Rik",1538
"1840993","ENSMUSG00000113339","Gm17915",548
"1840996","ENSMUSG00000113340","Gm7695",641
"1840999","ENSMUSG00000113341","9430031K09Rik",925
"1841002","ENSMUSG00000113342","AA414992",1576
"1841005","ENSMUSG00000113343","Gm34923",5043
"1841009","ENSMUSG00000113344","Gm49251",133
"1841012","ENSMUSG00000113345","Gm48096",192
"1841015","ENSMUSG00000113346","Eprn",1306
"1841020","ENSMUSG00000113347","Gm47323",211
"1841023","ENSMUSG00000113348","Gm8607",431
"1841026","ENSMUSG00000113349","Gm48369",1740
"1841029","ENSMUSG00000113350","Vmn2r-ps102",2719
"1841047","ENSMUSG00000113351","Gm48575",655
"1841050","ENSMUSG00000113352","Gm34639",2312
"1841062","ENSMUSG00000113353","Gm18878",1443
"1841065","ENSMUSG00000113354","Gm20789",4195
"1841073","ENSMUSG00000113355","Gm48888",1761
"1841076","ENSMUSG00000113356","Gm48012",1302
"1841081","ENSMUSG00000113357","Gm19195",511
"1841084","ENSMUSG00000113358","1700112M02Rik",348
"1841088","ENSMUSG00000113359","Gm48730",482
"1841094","ENSMUSG00000113360","Gm48355",581
"1841099","ENSMUSG00000113361","B930059L03Rik",2189
"1841102","ENSMUSG00000113362","Gm40557",3082
"1841110","ENSMUSG00000113363","Gm48187",491
"1841117","ENSMUSG00000113364","Gm48059",163
"1841120","ENSMUSG00000113365","Gm48424",153
"1841123","ENSMUSG00000113366","Gm47259",3550
"1841126","ENSMUSG00000113367","Gm47125",424
"1841129","ENSMUSG00000113368","Gm10054",431
"1841132","ENSMUSG00000113369","Gm8504",1090
"1841135","ENSMUSG00000113370","Gm46348",2151
"1841144","ENSMUSG00000113371","Gm48588",252
"1841149","ENSMUSG00000113372","Gm18624",658
"1841152","ENSMUSG00000113373","Jakmip1",138
"1841160","ENSMUSG00000113374","Gm33654",215
"1841163","ENSMUSG00000113375","Gm47838",3827
"1841166","ENSMUSG00000113376","Gm48572",382
"1841169","ENSMUSG00000113377","Gm48446",40
"1841172","ENSMUSG00000113378","Gm47660",379
"1841175","ENSMUSG00000113379","Gm46436",1294
"1841178","ENSMUSG00000113380","Gm48682",1209
"1841182","ENSMUSG00000113381","Vmn2r-ps97",1630
"1841190","ENSMUSG00000113382","Gm48429",153
"1841193","ENSMUSG00000113383","Gm47267",715
"1841199","ENSMUSG00000113384","Gm47859",452
"1841203","ENSMUSG00000113385","Gm48405",2223
"1841206","ENSMUSG00000113386","Gm47357",2705
"1841210","ENSMUSG00000113387","Gm31508",3728
"1841215","ENSMUSG00000113388","Gm48111",3841
"1841218","ENSMUSG00000113389","Gm9512",497
"1841221","ENSMUSG00000113390","Gm32635",1162
"1841226","ENSMUSG00000113391","Gm48327",1101
"1841229","ENSMUSG00000113392","Gm36262",499
